TEXT;Value
toshima18488;0
toshima18489;0
toshima1849;1
toshima18490;0
toshima18491;0
toshima18492;0
toshima18493;0
toshima18494;0
toshima18495;0
toshima18496;0
toshima18497;0
toshima18498;0
toshima18499;0
toshima185;1
toshima1850;1
toshima18500;0
toshima18501;0
toshima18502;0
toshima18503;0
toshima18504;0
toshima18505;0
toshima18506;0
toshima18507;0
toshima18508;0
toshima18509;0
toshima1851;1
toshima18510;0
toshima18511;0
toshima18512;0
toshima18513;0
toshima18514;0
toshima18515;0
toshima18516;0
toshima18517;0
toshima18518;0
toshima18519;0
toshima1852;1
toshima18520;0
toshima18521;0
toshima18522;0
toshima18523;0
toshima18524;0
toshima18525;0
toshima18526;0
toshima18527;0
toshima18528;0
toshima18529;0
toshima1853;1
toshima18530;0
toshima18531;0
toshima18532;0
toshima18533;0
toshima18534;0
toshima18535;0
toshima18536;0
toshima18537;0
toshima18538;0
toshima18539;0
toshima1854;1
toshima18540;0
toshima18541;0
toshima18542;0
toshima18543;0
toshima18544;0
toshima18545;0
toshima18546;0
toshima18547;0
toshima18548;0
toshima18549;0
toshima1855;1
toshima18550;0
toshima18551;0
toshima18552;0
toshima18553;0
toshima18554;0
toshima18555;0
toshima18556;0
toshima18557;0
toshima18558;0
toshima18559;0
toshima1856;1
toshima18560;0
toshima18561;0
toshima18562;0
toshima18563;0
toshima18564;0
toshima18565;0
toshima18566;0
toshima18567;0
toshima18568;0
toshima18569;0
toshima1857;1
toshima18570;0
toshima18571;0
toshima18572;0
toshima18573;0
toshima18574;0
toshima18575;0
toshima18576;0
toshima18577;0
toshima18578;0
toshima18579;0
toshima1858;1
toshima18580;0
toshima18581;0
toshima18582;0
toshima18583;0
toshima18584;0
toshima18585;0
toshima18586;0
toshima18587;0
toshima18588;0
toshima18589;0
toshima1859;1
toshima18590;0
toshima18591;0
toshima18592;0
toshima18593;0
toshima18594;0
toshima18595;0
toshima18596;0
toshima18597;0
toshima18598;0
toshima18599;0
toshima186;1
toshima1860;1
toshima18600;0
toshima18601;0
toshima18602;0
toshima18603;0
toshima18604;0
toshima18605;0
toshima18606;0
toshima18607;0
toshima18608;0
toshima18609;0
toshima1861;1
toshima18610;0
toshima18611;0
toshima18612;0
toshima18613;0
toshima18614;0
toshima18615;0
toshima18616;0
toshima18617;0
toshima18618;0
toshima18619;0
toshima1862;1
toshima18620;0
toshima18621;0
toshima18622;0
toshima18623;0
toshima18624;0
toshima18625;0
toshima18626;0
toshima18627;0
toshima18628;0
toshima18629;0
toshima1863;1
toshima18630;0
toshima18631;0
toshima18632;0
toshima18633;0
toshima18634;0
toshima18635;0
toshima18636;0
toshima18637;0
toshima18638;0
toshima18639;0
toshima1864;1
toshima18640;0
toshima18641;0
toshima18642;0
toshima18643;0
toshima18644;0
toshima18645;0
toshima18646;0
toshima18647;0
toshima18648;0
toshima18649;0
toshima1865;1
toshima18650;0
toshima18651;0
toshima18652;0
toshima18653;0
toshima18654;0
toshima18655;0
toshima18656;0
toshima18657;0
toshima18658;0
toshima18659;0
toshima1866;1
toshima18660;0
toshima18661;0
toshima18662;0
toshima18663;0
toshima18664;0
toshima18665;0
toshima18666;0
toshima18667;0
toshima18668;0
toshima18669;0
toshima1867;1
toshima18670;0
toshima18671;0
toshima18672;0
toshima18673;0
toshima18674;0
toshima18675;0
toshima18676;0
toshima18677;0
toshima18678;0
toshima18679;0
toshima1868;1
toshima18680;0
toshima18681;0
toshima18682;0
toshima18683;0
toshima18684;0
toshima18685;0
toshima18686;0
toshima18687;0
toshima18688;0
toshima18689;0
toshima1869;1
toshima18690;0
toshima18691;0
toshima18692;0
toshima18693;0
toshima18694;0
toshima18695;0
toshima18696;0
toshima18697;0
toshima18698;0
toshima18699;0
toshima187;1
toshima1870;1
toshima18700;0
toshima18701;0
toshima18702;0
toshima18703;0
toshima18704;0
toshima18705;0
toshima18706;0
toshima18707;0
toshima18708;0
toshima18709;0
toshima1871;1
toshima18710;0
toshima18711;0
toshima18712;0
toshima18713;0
toshima18714;0
toshima18715;0
toshima18716;0
toshima18717;0
toshima18718;0
toshima18719;0
toshima1872;1
toshima18720;0
toshima18721;0
toshima18722;0
toshima18723;0
toshima18724;0
toshima18725;0
toshima18726;0
toshima18727;0
toshima18728;0
toshima18729;0
toshima1873;1
toshima18730;0
toshima18731;0
toshima18732;0
toshima18733;0
toshima18734;0
toshima18735;0
toshima18736;0
toshima18737;0
toshima18738;0
toshima18739;0
toshima1874;1
toshima18740;0
toshima18741;0
toshima18742;0
toshima18743;0
toshima18744;0
toshima18745;0
toshima18746;0
toshima18747;0
toshima18748;0
toshima18749;0
toshima1875;1
toshima18750;0
toshima18751;0
toshima18752;0
toshima18753;0
toshima18754;0
toshima18755;0
toshima18756;0
toshima18757;0
toshima18758;0
toshima18759;0
toshima1876;1
toshima18760;0
toshima18761;0
toshima18762;0
toshima18763;0
toshima18764;0
toshima18765;0
toshima18766;0
toshima18767;0
toshima18768;0
toshima18769;0
toshima1877;1
toshima18770;0
toshima18771;0
toshima18772;0
toshima18773;0
toshima18774;0
toshima18775;0
toshima18776;0
toshima18777;0
toshima18778;0
toshima18779;0
toshima1878;1
toshima18780;0
toshima18781;0
toshima18782;0
toshima18783;0
toshima18784;0
toshima18785;0
toshima18786;0
toshima18787;0
toshima18788;0
toshima18789;0
toshima1879;1
toshima18790;0
toshima18791;0
toshima18792;0
toshima18793;0
toshima18794;0
toshima18795;0
toshima18796;0
toshima18797;0
toshima18798;0
toshima18799;0
toshima188;1
toshima1880;1
toshima18800;0
toshima18801;0
toshima18802;0
toshima18803;0
toshima18804;0
toshima18805;0
toshima18806;0
toshima18807;0
toshima18808;0
toshima18809;0
toshima1881;1
toshima18810;0
toshima18811;0
toshima18812;0
toshima18813;0
toshima18814;0
toshima18815;0
toshima18816;0
toshima18817;0
toshima18818;0
toshima18819;0
toshima1882;1
toshima18820;0
toshima18821;0
toshima18822;0
toshima18823;0
toshima18824;0
toshima18825;0
toshima18826;0
toshima18827;0
toshima18828;0
toshima18829;0
toshima1883;1
toshima18830;0
toshima18831;0
toshima18832;0
toshima18833;0
toshima18834;0
toshima18835;0
toshima18836;0
toshima18837;0
toshima18838;0
toshima18839;0
toshima1884;1
toshima18840;0
toshima18841;0
toshima18842;0
toshima18843;0
toshima18844;0
toshima18845;0
toshima18846;0
toshima18847;0
toshima18848;0
toshima18849;0
toshima1885;1
toshima18850;0
toshima18851;0
toshima18852;0
toshima18853;0
toshima18854;0
toshima18855;0
toshima18856;0
toshima18857;0
toshima18858;0
toshima18859;0
toshima1886;1
toshima18860;0
toshima18861;0
toshima18862;0
toshima18863;0
toshima18864;0
toshima18865;0
toshima18866;0
toshima18867;0
toshima18868;0
toshima18869;0
toshima1887;1
toshima18870;0
toshima18871;0
toshima18872;0
toshima18873;0
toshima18874;0
toshima18875;0
toshima18876;0
toshima18877;0
toshima18878;0
toshima18879;0
toshima1888;1
toshima18880;0
toshima18881;0
toshima18882;0
toshima18883;0
toshima18884;0
toshima18885;0
toshima18886;0
toshima18887;0
toshima18888;0
toshima18889;0
toshima1889;1
toshima18890;0
toshima18891;0
toshima18892;0
toshima18893;0
toshima18894;0
toshima18895;0
toshima18896;0
toshima18897;0
toshima18898;0
toshima18899;0
toshima189;1
toshima1890;1
toshima18900;0
toshima18901;0
toshima18902;0
toshima18903;0
toshima18904;0
toshima18905;0
toshima18906;0
toshima18907;0
toshima18908;0
toshima18909;0
toshima1891;1
toshima18910;0
toshima18911;0
toshima18912;0
toshima18913;0
toshima18914;0
toshima18915;0
toshima18916;0
toshima18917;0
toshima18918;0
toshima18919;0
toshima1892;1
toshima18920;0
toshima18921;0
toshima18922;0
toshima18923;0
toshima18924;0
toshima18925;0
toshima18926;0
toshima18927;0
toshima18928;0
toshima18929;0
toshima1893;1
toshima18930;0
toshima18931;0
toshima18932;0
toshima18933;0
toshima18934;0
toshima18935;0
toshima18936;0
toshima18937;0
toshima18938;0
toshima18939;0
toshima1894;1
toshima18940;0
toshima18941;0
toshima18942;0
toshima18943;0
toshima18944;0
toshima18945;0
toshima18946;0
toshima18947;0
toshima18948;0
toshima18949;0
toshima1895;1
toshima18950;0
toshima18951;0
toshima18952;0
toshima18953;0
toshima18954;0
toshima18955;0
toshima18956;0
toshima18957;0
toshima18958;0
toshima18959;0
toshima1896;1
toshima18960;0
toshima18961;0
toshima18962;0
toshima18963;0
toshima18964;0
toshima18965;0
toshima18966;0
toshima18967;0
toshima18968;0
toshima18969;0
toshima1897;1
toshima18970;0
toshima18971;0
toshima18972;0
toshima18973;0
toshima18974;0
toshima18975;0
toshima18976;0
toshima18977;0
toshima18978;0
toshima18979;0
toshima1898;1
toshima18980;0
toshima18981;0
toshima18982;0
toshima18983;0
toshima18984;0
toshima18985;0
toshima18986;0
toshima18987;0
toshima18988;0
toshima18989;0
toshima1899;1
toshima18990;0
toshima18991;0
toshima18992;0
toshima18993;0
toshima18994;0
toshima18995;0
toshima18996;0
toshima18997;0
toshima18998;0
toshima18999;0
toshima19;1
toshima190;1
toshima1900;1
toshima19000;0
toshima19001;0
toshima19002;0
toshima19003;0
toshima19004;0
toshima19005;0
toshima19006;0
toshima19007;0
toshima19008;0
toshima19009;0
toshima1901;1
toshima19010;0
toshima19011;0
toshima19012;0
toshima19013;0
toshima19014;0
toshima19015;0
toshima19016;0
toshima19017;0
toshima19018;0
toshima19019;0
toshima1902;1
toshima19020;0
toshima19021;0
toshima19022;0
toshima19023;0
toshima19024;0
toshima19025;0
toshima19026;0
toshima19027;0
toshima19028;0
toshima19029;0
toshima1903;1
toshima19030;0
toshima19031;0
toshima19032;0
toshima19033;0
toshima19034;0
toshima19035;0
toshima19036;0
toshima19037;0
toshima19038;0
toshima19039;0
toshima1904;1
toshima19040;0
toshima19041;0
toshima19042;0
toshima19043;0
toshima19044;0
toshima19045;0
toshima19046;0
toshima19047;0
toshima19048;0
toshima19049;0
toshima1905;1
toshima19050;0
toshima19051;0
toshima19052;0
toshima19053;0
toshima19054;0
toshima19055;0
toshima19056;0
toshima19057;0
toshima19058;0
toshima19059;0
toshima1906;1
toshima19060;0
toshima19061;0
toshima19062;0
toshima19063;0
toshima19064;0
toshima19065;0
toshima19066;0
toshima19067;0
toshima19068;0
toshima19069;0
toshima1907;1
toshima19070;0
toshima19071;0
toshima19072;0
toshima19073;0
toshima19074;0
toshima19075;0
toshima19076;0
toshima19077;0
toshima19078;0
toshima19079;0
toshima1908;1
toshima19080;0
toshima19081;0
toshima19082;0
toshima19083;0
toshima19084;0
toshima19085;0
toshima19086;0
toshima19087;0
toshima19088;0
toshima19089;0
toshima1909;1
toshima19090;0
toshima19091;0
toshima19092;0
toshima19093;0
toshima19094;0
toshima19095;0
toshima19096;0
toshima19097;0
toshima19098;0
toshima19099;0
toshima191;1
toshima1910;1
toshima19100;0
toshima19101;0
toshima19102;0
toshima19103;0
toshima19104;0
toshima19105;0
toshima19106;0
toshima19107;0
toshima19108;0
toshima19109;0
toshima1911;1
toshima19110;0
toshima19111;0
toshima19112;0
toshima19113;0
toshima19114;0
toshima19115;0
toshima19116;0
toshima19117;0
toshima19118;0
toshima19119;0
toshima1912;1
toshima19120;0
toshima19121;0
toshima19122;0
toshima19123;0
toshima19124;0
toshima19125;0
toshima19126;0
toshima19127;0
toshima19128;0
toshima19129;0
toshima1913;1
toshima19130;0
toshima19131;0
toshima19132;0
toshima19133;0
toshima19134;0
toshima19135;0
toshima19136;0
toshima19137;0
toshima19138;0
toshima19139;0
toshima1914;1
toshima19140;0
toshima19141;0
toshima19142;0
toshima19143;0
toshima19144;0
toshima19145;0
toshima19146;0
toshima19147;0
toshima19148;0
toshima19149;0
toshima1915;1
toshima19150;0
toshima19151;0
toshima19152;0
toshima19153;0
toshima19154;0
toshima19155;0
toshima19156;0
toshima19157;0
toshima19158;0
toshima19159;0
toshima1916;1
toshima19160;0
toshima19161;0
toshima19162;0
toshima19163;0
toshima19164;0
toshima19165;0
toshima19166;0
toshima19167;0
toshima19168;0
toshima19169;0
toshima1917;1
toshima19170;0
toshima19171;0
toshima19172;0
toshima19173;0
toshima19174;0
toshima19175;0
toshima19176;0
toshima19177;0
toshima19178;0
toshima19179;0
toshima1918;1
toshima19180;0
toshima19181;0
toshima19182;0
toshima19183;0
toshima19184;0
toshima19185;0
toshima19186;0
toshima19187;0
toshima19188;0
toshima19189;0
toshima1919;1
toshima19190;0
toshima19191;0
toshima19192;0
toshima19193;0
toshima19194;0
toshima19195;0
toshima19196;0
toshima19197;0
toshima19198;0
toshima19199;0
toshima192;1
toshima1920;1
toshima19200;0
toshima19201;0
toshima19202;0
toshima19203;0
toshima19204;0
toshima19205;0
toshima19206;0
toshima19207;0
toshima19208;0
toshima19209;0
toshima1921;1
toshima19210;0
toshima19211;0
toshima19212;0
toshima19213;0
toshima19214;0
toshima19215;0
toshima19216;0
toshima19217;0
toshima19218;0
toshima19219;0
toshima1922;1
toshima19220;0
toshima19221;0
toshima19222;0
toshima19223;0
toshima19224;0
toshima19225;0
toshima19226;0
toshima19227;0
toshima19228;0
toshima19229;0
toshima1923;1
toshima19230;0
toshima19231;0
toshima19232;0
toshima19233;0
toshima19234;0
toshima19235;0
toshima19236;0
toshima19237;0
toshima19238;0
toshima19239;0
toshima1924;1
toshima19240;0
toshima19241;0
toshima19242;0
toshima19243;0
toshima19244;0
toshima19245;0
toshima19246;0
toshima19247;0
toshima19248;0
toshima19249;0
toshima1925;1
toshima19250;0
toshima19251;0
toshima19252;0
toshima19253;0
toshima19254;0
toshima19255;0
toshima19256;0
toshima19257;0
toshima19258;0
toshima19259;0
toshima1926;1
toshima19260;0
toshima19261;0
toshima19262;0
toshima19263;0
toshima19264;0
toshima19265;0
toshima19266;0
toshima19267;0
toshima19268;0
toshima19269;0
toshima1927;1
toshima19270;0
toshima19271;0
toshima19272;0
toshima19273;0
toshima19274;0
toshima19275;0
toshima19276;0
toshima19277;0
toshima19278;0
toshima19279;0
toshima1928;1
toshima19280;0
toshima19281;0
toshima19282;0
toshima19283;0
toshima19284;0
toshima19285;0
toshima19286;0
toshima19287;0
toshima19288;0
toshima19289;0
toshima1929;1
toshima19290;0
toshima19291;0
toshima19292;0
toshima19293;0
toshima19294;0
toshima19295;0
toshima19296;0
toshima19297;0
toshima19298;0
toshima19299;0
toshima193;1
toshima1930;1
toshima19300;0
toshima19301;0
toshima19302;0
toshima19303;0
toshima19304;0
toshima19305;0
toshima19306;0
toshima19307;0
toshima19308;0
toshima19309;0
toshima1931;1
toshima19310;0
toshima19311;0
toshima19312;0
toshima19313;0
toshima19314;0
toshima19315;0
toshima19316;0
toshima19317;0
toshima19318;0
toshima19319;0
toshima1932;1
toshima19320;0
toshima19321;0
toshima19322;0
toshima19323;0
toshima19324;0
toshima19325;0
toshima19326;0
toshima19327;0
toshima19328;0
toshima19329;0
toshima1933;1
toshima19330;0
toshima19331;0
toshima19332;0
toshima19333;0
toshima19334;0
toshima19335;0
toshima19336;0
toshima19337;0
toshima19338;0
toshima19339;0
toshima1934;1
toshima19340;0
toshima19341;0
toshima19342;0
toshima19343;0
toshima19344;0
toshima19345;0
toshima19346;0
toshima19347;0
toshima19348;0
toshima19349;0
toshima1935;1
toshima19350;0
toshima19351;0
toshima19352;0
toshima19353;0
toshima19354;0
toshima19355;0
toshima19356;0
toshima19357;0
toshima19358;0
toshima19359;0
toshima1936;1
toshima19360;0
toshima19361;0
toshima19362;0
toshima19363;0
toshima19364;0
toshima19365;0
toshima19366;0
toshima19367;0
toshima19368;0
toshima19369;0
toshima1937;1
toshima19370;0
toshima19371;0
toshima19372;0
toshima19373;0
toshima19374;0
toshima19375;0
toshima19376;0
toshima19377;0
toshima19378;0
toshima19379;0
toshima1938;1
toshima19380;0
toshima19381;0
toshima19382;0
toshima19383;0
toshima19384;0
toshima19385;0
toshima19386;0
toshima19387;0
toshima19388;0
toshima19389;0
toshima1939;1
toshima19390;0
toshima19391;0
toshima19392;0
toshima19393;0
toshima19394;0
toshima19395;0
toshima19396;0
toshima19397;0
toshima19398;0
toshima19399;0
toshima194;1
toshima1940;1
toshima19400;0
toshima19401;0
toshima19402;0
toshima19403;0
toshima19404;0
toshima19405;0
toshima19406;0
toshima19407;0
toshima19408;0
toshima19409;0
toshima1941;1
toshima19410;0
toshima19411;0
toshima19412;0
toshima19413;0
toshima19414;0
toshima19415;0
toshima19416;0
toshima19417;0
toshima19418;0
toshima19419;0
toshima1942;1
toshima19420;0
toshima19421;0
toshima19422;0
toshima19423;0
toshima19424;0
toshima19425;0
toshima19426;0
toshima19427;0
toshima19428;0
toshima19429;0
toshima1943;1
toshima19430;0
toshima19431;0
toshima19432;0
toshima19433;0
toshima19434;0
toshima19435;0
toshima19436;0
toshima19437;0
toshima19438;0
toshima19439;0
toshima1944;1
toshima19440;0
toshima19441;0
toshima19442;0
toshima19443;0
toshima19444;0
toshima19445;0
toshima19446;0
toshima19447;0
toshima19448;0
toshima19449;0
toshima1945;1
toshima19450;0
toshima19451;0
toshima19452;0
toshima19453;0
toshima19454;0
toshima19455;0
toshima19456;0
toshima19457;0
toshima19458;0
toshima19459;0
toshima1946;1
toshima19460;0
